amount,latitude,longitude,user_id,hour,day_of_week,is_weekend,amount_log,amount_vs_user_avg,amount_vs_user_median,user_transaction_count,hours_since_last_transaction,user_avg_lat,user_avg_lon,distance_from_user_avg,merchant_category_fraud_rate,user_amount_mean_7D,user_amount_std_7D,user_transaction_count_7D,amount_vs_mean_7D,user_amount_mean_30D,user_amount_std_30D,user_transaction_count_30D,amount_vs_mean_30D,merchant_category_entertainment,merchant_category_grocery,merchant_category_online_shopping,merchant_category_restaurant,merchant_category_travel
1.850269563994075,32.12364736507861,-67.43532076788519,5317.0,13.0,3.0,0.0,1.0474135736653585,0.0449940075626387,0.0604039331413943,9.0,373.69388888888886,38.4399337582417,-93.53316613115244,2461.3175999883106,0.0104917706727661,1.850269563994075,68.94896415030074,1.0,1.0,61.43512427226147,84.26570964046212,2.0,0.0301174545654738,0.0,1.0,0.0,0.0,0.0
40.59716277145187,49.00139530227589,-74.49723605509176,7318.0,23.0,4.0,0.0,3.728031962331984,0.4962346000263137,0.5920455765742157,10.0,642.2158333333333,36.61388857967113,-100.96933797986688,2541.0915300536594,0.0105004019292604,40.59716277145187,68.94896415030074,1.0,1.0,37.696021762677645,4.1028329609654905,2.0,1.0769614636536158,0.0,0.0,0.0,1.0,0.0
9.973748928803632,35.76702218644485,-117.5089814214583,7332.0,15.0,5.0,1.0,2.3955059596438453,0.0826273356544234,0.1763443064359557,14.0,458.8380555555556,39.23826157692357,-94.97535570987527,2019.3747669881495,0.0100924306769922,9.973748928803632,68.94896415030074,1.0,1.0,27.361881691379377,32.48952070768315,3.0,0.3645125375988288,0.0,0.0,1.0,0.0,0.0
35.83056232732458,47.00747724777905,-104.28582092364437,9269.0,14.0,2.0,0.0,3.606327998527345,0.5073698625669069,0.6898434391282158,11.0,354.5738888888889,39.91925051232671,-98.61662038271048,910.7687346391474,0.0104917706727661,35.83056232732458,68.94896415030074,1.0,1.0,26.75782106633706,12.83079373919053,2.0,1.339068761932995,0.0,1.0,0.0,0.0,0.0
83.84983349642926,30.35421099300632,-95.64692666176175,9919.0,8.0,2.0,0.0,4.440883029349839,1.1889720579388057,1.481162484547096,11.0,144.94083333333333,40.84451974273321,-101.10555856067376,1265.874167805698,0.0101249244408623,58.42042984225915,35.9626075307873,2.0,1.435282720836392,58.42042984225915,35.9626075307873,2.0,1.435282720836392,0.0,0.0,0.0,0.0,1.0
6.327922491853508,43.25697399095863,-68.50542540987684,5432.0,19.0,1.0,0.0,1.991692050330836,0.0416632964888837,0.0972351326760363,13.0,3306.6566666666668,41.32914858777446,-89.71151967443308,1752.5856066232443,0.0100904662491301,6.327922491853508,68.94896415030074,1.0,1.0,6.327922491853508,70.88930292508554,1.0,1.0,1.0,0.0,0.0,0.0,0.0
38.49264779276384,28.99548020824216,-67.89285562138812,8870.0,2.0,5.0,1.0,3.676114522753634,0.3738835430389196,0.678008689003392,15.0,90.07027777777778,39.75731769223805,-95.19777956308766,2761.9813183999854,0.0100904662491301,204.8689943064145,279.5352935337543,3.0,0.1878890845492798,204.8689943064145,279.5352935337543,3.0,0.1878890845492798,1.0,0.0,0.0,0.0,0.0
137.70577883361645,44.88543864007335,-92.8961833060813,1827.0,16.0,5.0,1.0,4.932354990718294,1.3578678809603535,1.8550496817486088,12.0,622.81,37.55533888571318,-95.68474106603452,847.6366199855842,0.0105004019292604,137.70577883361645,68.94896415030074,1.0,1.0,113.41190856615977,34.35672081476975,2.0,1.2142091652860658,0.0,0.0,0.0,1.0,0.0
158.27397520736284,49.49055713567962,-75.18368417146522,1813.0,22.0,1.0,0.0,5.070625833873317,1.71840383101179,1.8908804140263251,10.0,17.57888888888889,35.7036773363854,-95.92149927077642,2273.281894916325,0.0100904662491301,111.21321366441654,66.55396722964085,2.0,1.4231580042723262,102.2853116366576,41.81948095220657,4.0,1.547377357265045,1.0,0.0,0.0,0.0,0.0
39.07367101878023,32.1320124772128,-75.56599318464546,3216.0,9.0,0.0,0.0,3.690719535594648,0.2495286148915598,0.3383592229504259,9.0,85.29833333333333,34.44705693639378,-104.1793346837705,2663.1640089390667,0.0100924306769922,66.01418425874047,38.09963920124371,2.0,0.5918981118608121,58.72322906505641,29.75340882220724,3.0,0.6653869625509276,0.0,0.0,1.0,0.0,0.0
40.27823781737001,25.16016523789688,-117.9963584203282,9645.0,5.0,1.0,0.0,3.720335431729423,0.214921932244195,0.7915030944267155,11.0,1124.1969444444444,37.55057188755407,-94.04326251894952,2647.2659376262677,0.0100904662491301,40.27823781737001,68.94896415030074,1.0,1.0,40.27823781737001,70.88930292508554,1.0,1.0,1.0,0.0,0.0,0.0,0.0
27.288708796475124,49.93435227438238,-111.54669213139567,9698.0,16.0,1.0,0.0,3.342462742577805,0.6008636689649574,1.0,7.0,986.6225,41.05811960086668,-89.72168593312324,1956.083559704061,0.0105004019292604,27.288708796475124,68.94896415030074,1.0,1.0,27.288708796475124,70.88930292508554,1.0,1.0,0.0,0.0,0.0,1.0,0.0
143.466297330627,47.50084879331043,-122.55668135641146,1889.0,3.0,3.0,0.0,4.973046243882383,2.3619744198597203,3.01382681768291,11.0,517.195,38.53716641083238,-95.75960910535126,2379.895922687196,0.0100904662491301,143.466297330627,68.94896415030074,1.0,1.0,76.95929924198099,94.05509868968468,2.0,1.8641840394041256,1.0,0.0,0.0,0.0,0.0
178.618338923561,26.173408273941494,-92.11511705855068,9992.0,2.0,5.0,1.0,5.190834260474628,1.930782239535715,3.06586194547922,10.0,1132.818888888889,36.07095657430362,-93.09810051804403,1104.5085926577217,0.0101249244408623,178.618338923561,68.94896415030074,1.0,1.0,178.618338923561,70.88930292508554,1.0,1.0,0.0,0.0,0.0,0.0,1.0
320.46230005519527,47.49651531638264,-90.76645070654342,8377.0,6.0,5.0,1.0,5.772880274143069,3.18997538957002,7.087025601742392,10.0,1980.091111111111,39.978370855077785,-94.3399284172184,883.6459845229978,0.0104917706727661,320.46230005519527,68.94896415030074,1.0,1.0,320.46230005519527,70.88930292508554,1.0,1.0,0.0,1.0,0.0,0.0,0.0
32.59909084388123,43.660119563823486,-108.57108611634108,8580.0,9.0,6.0,1.0,3.5144990083852576,0.6689313710648509,0.7052092524816445,11.0,422.3547222222222,36.16959359055867,-93.00573352054698,1563.2551003887725,0.0104917706727661,32.59909084388123,68.94896415030074,1.0,1.0,68.10686392451807,50.16477869464361,3.0,0.4786461887308505,0.0,1.0,0.0,0.0,0.0
37.10310909858694,26.553738296595576,-110.39951493117508,8770.0,13.0,4.0,0.0,3.640295882440712,0.4681556802886708,0.6678365744983991,21.0,0.0,37.34553589936532,-88.76005716338662,2359.596589118283,0.0100924306769922,37.10310909858694,68.94896415030074,1.0,1.0,37.10310909858694,70.88930292508554,1.0,1.0,0.0,0.0,1.0,0.0,0.0
188.1751609859299,40.76454044601947,-111.12142104124072,9697.0,11.0,1.0,0.0,5.2426733635696765,1.5412489043544146,2.745477388697781,15.0,153.1761111111111,37.82947010197507,-96.74755107640031,1277.5612298630497,0.0101249244408623,237.806859455613,70.18982109943782,2.0,0.7912940838489694,237.806859455613,70.18982109943782,2.0,0.7912940838489694,0.0,0.0,0.0,0.0,1.0
60.02707880101087,27.371791294953525,-87.57851770932359,9047.0,8.0,4.0,0.0,4.111317680442969,0.7720228490956558,0.991177286131763,8.0,1128.1772222222223,37.6578929645004,-92.27151150158736,1225.0079806008423,0.0100924306769922,60.02707880101087,68.94896415030074,1.0,1.0,60.02707880101087,70.88930292508554,1.0,1.0,0.0,0.0,1.0,0.0,0.0
